"","Chromosome","Start","End","Feature","205125590013_R05C01","205128000013_R03C01","205128000076_R04C01","205240110044_R02C01","205240110063_R03C01"
"chr17-0194","chr17",17700001,17775000,"chr17-0194",0.066,-0.018,0.111,0.057,-0.053
"chr17-0195","chr17",17775001,17850000,"chr17-0195",-0.015,-0.05,-0.04,0.037,0.004
"chr17-0196","chr17",17850001,17925000,"chr17-0196",0.055,-0.016,0.067,0.042,0.021
"chr17-0197","chr17",17925001,18000000,"chr17-0197",0.128,0.097,0.173,0.117,0.131
"chr17-0198","chr17",18000001,18075000,"chr17-0198",0.053,-0.074,0.026,-0.067,-0.186
"chr17-0199","chr17",18075001,18150000,"chr17-0199",0.029,0.039,0.14,0.031,-0.069
"chr17-0200","chr17",18150001,18225000,"chr17-0200",0.085,0.046,0.138,0.007,-0.077
"chr17-0201","chr17",18225001,18300000,"chr17-0201",0.044,0.017,0.093,0.021,0.079
"chr17-0202","chr17",18300001,18375000,"chr17-0202",0.076,0.066,0.045,-0.191,-0.014
"chr17-0203","chr17",18375001,18525000,"chr17-0203",0.012,0.069,-0.029,-0.269,0.003
"chr17-0204","chr17",18525001,18600000,"chr17-0204",0.043,-0.019,0.002,-0.016,-0.065
"chr17-0205","chr17",18600001,18675000,"chr17-0205",0.053,0.03,0.096,0.051,0.191
"chr17-0206","chr17",18675001,18750000,"chr17-0206",-0.002,0.113,0.042,0.185,0.147
"chr17-0207","chr17",18750001,18825000,"chr17-0207",0.017,0.03,0.123,0.068,0.09
"chr17-0208","chr17",18825001,18900000,"chr17-0208",0.105,0.005,0.07,-0.007,0.025
"chr17-0209","chr17",18900001,18975000,"chr17-0209",0.064,-0.12,0.062,-0.016,-0.023
"chr17-0210","chr17",18975001,19125000,"chr17-0210",-0.002,-0.111,-0.063,0.001,0.007
"chr17-0211","chr17",19125001,19200000,"chr17-0211",0.141,0.157,0.176,0.177,0.177
"chr17-0212","chr17",19200001,19275000,"chr17-0212",0,-0.044,-0.036,-0.069,-0.174
"chr17-0213","chr17",19275001,19350000,"chr17-0213",0,-0.078,0.017,-0.066,-0.118
"chr17-0214","chr17",19350001,19425000,"chr17-0214",0.044,0.019,0.107,0.066,0.186
"chr17-0215","chr17",19425001,19500000,"chr17-0215",0.103,0.051,0.155,0.15,0.144
"chr17-0216","chr17",19500001,19575000,"chr17-0216",-0.026,0.06,0.028,0.055,0.116
"chr17-0217","chr17",19575001,19650000,"chr17-0217",0.087,0.015,0.092,0.017,-0.008
"chr17-0218","chr17",19650001,19725000,"chr17-0218",0.079,0.03,0.035,0.046,0.063
"chr17-0219","chr17",19725001,19800000,"chr17-0219",0.125,0.122,0.203,0.218,0.361
"chr17-0220","chr17",19800001,19875000,"chr17-0220",0.118,0.182,0.188,0.261,0.33
"chr17-0221","chr17",19875001,19950000,"chr17-0221",0.056,0.053,0.114,0.111,0.042
"chr17-0222","chr17",19950001,20025000,"chr17-0222",-0.043,0.014,-0.08,0.071,0.076
"chr17-0223","chr17",20025001,20100000,"chr17-0223",-0.008,0.06,0.067,0.06,0.122
"chr17-0224","chr17",20100001,20250000,"chr17-0224",0.119,0.147,0.109,0.117,0.187
"chr17-0225","chr17",20250001,20400000,"chr17-0225",0.113,0,0.006,-0.096,0.076
"chr17-0226","chr17",20400001,20475000,"chr17-0226",0.048,0.023,0.023,0.017,0.032
"chr17-0227","chr17",20475001,20550000,"chr17-0227",0.011,-0.091,-0.016,-0.005,-0.021
"chr17-0228","chr17",20550001,20700000,"chr17-0228",0.013,0.038,0.06,-0.056,-0.073
"chr17-0229","chr17",20700001,20775000,"chr17-0229",0.047,0.033,0.046,0.057,0.087
"chr17-0230","chr17",20775001,20850000,"chr17-0230",0.003,0.019,0.076,0.042,0.012
"chr17-0231","chr17",20850001,20925000,"chr17-0231",0.004,0.029,-0.044,0.005,0.029
"chr17-0232","chr17",20925001,21000000,"chr17-0232",-0.052,-0.003,0.023,0.08,0.151
"chr17-0233","chr17",21000001,21075000,"chr17-0233",0.054,-0.019,0.064,0.059,0.052
"chr17-0234","chr17",21075001,21150000,"chr17-0234",0.02,-0.047,0.053,-0.002,-0.02
"chr17-0235","chr17",21150001,21225000,"chr17-0235",0.119,0.061,0.183,0.08,0.039
"chr17-0236","chr17",21225001,21300000,"chr17-0236",0.074,-0.056,0.108,0.008,-0.006
"chr17-0237","chr17",21300001,21375000,"chr17-0237",0.043,-0.037,0.039,-0.035,-0.092
"chr17-0238","chr17",21375001,21450000,"chr17-0238",0.023,0.042,0.039,0.038,0.033
"chr17-0239","chr17",21450001,21566608,"chr17-0239",0.073,0.084,0.07,-0.008,0.072
"chr17-0240","chr17",21666609,21750000,"chr17-0240",0.152,0.152,0.123,0.153,0.361
"chr17-0241","chr17",21750001,21825000,"chr17-0241",0.019,-0.017,-0.126,-0.068,-0.121
"chr17-0242","chr17",21825001,21900000,"chr17-0242",0.025,0.021,0.062,-0.018,-0.079
"chr17-0243","chr17",21900001,21975000,"chr17-0243",0.037,0.009,0.019,0.047,-0.032
"chr17-0244","chr17",21975001,22050000,"chr17-0244",-0.093,-0.041,-0.121,-0.127,-0.132
"chr17-0245","chr17",22050001,22263006,"chr17-0245",0.07,0.008,-0.038,-0.049,-0.224
"chr17-0246","chr17",25263007,25350000,"chr17-0246",-0.071,-0.105,-0.153,-0.151,-0.289
"chr17-0247","chr17",25350001,25500000,"chr17-0247",0.035,-0.114,-0.067,-0.001,-0.031
"chr17-0248","chr17",25500001,25575000,"chr17-0248",-0.012,0.056,-0.07,0.11,0.172
"chr17-0249","chr17",25575001,25650000,"chr17-0249",-0.022,-0.023,0.037,-0.013,0.041
"chr17-0250","chr17",25650001,25725000,"chr17-0250",0.014,0.017,0.108,0.043,0.034
"chr17-0251","chr17",25725001,25800000,"chr17-0251",-0.009,-0.041,0.054,-0.077,-0.005
"chr17-0252","chr17",25800001,25875000,"chr17-0252",-0.02,-0.074,-0.055,-0.072,-0.064
"chr17-0253","chr17",25875001,25950000,"chr17-0253",-0.086,-0.126,-0.133,-0.13,-0.177
"chr17-0254","chr17",25950001,26100000,"chr17-0254",-0.019,-0.107,-0.064,-0.122,-0.182
"chr17-0255","chr17",26100001,26175000,"chr17-0255",-0.031,-0.007,-0.015,0.028,0.048
"chr17-0256","chr17",26175001,26250000,"chr17-0256",-0.069,-0.043,-0.052,-0.004,-0.012
"chr17-0257","chr17",26250001,26325000,"chr17-0257",0.054,-0.002,-0.025,0.06,0.004
"chr17-0258","chr17",26325001,26400000,"chr17-0258",0.043,0.097,0.114,0.166,0.266
"chr17-0259","chr17",26400001,26550000,"chr17-0259",0.002,0.134,0.016,0.135,0.239
"chr17-0260","chr17",26550001,26625000,"chr17-0260",0.029,-0.033,-0.018,-0.012,-0.069
"chr17-0261","chr17",26625001,26700000,"chr17-0261",0.026,0.006,0.066,0.007,-0.033
"chr17-0262","chr17",26700001,26775000,"chr17-0262",-0.03,0,0.041,0.047,0.021
"chr17-0263","chr17",26775001,26850000,"chr17-0263",0.067,-0.03,0.065,-0.019,-0.174
"chr17-0264","chr17",26850001,26925000,"chr17-0264",0.03,-0.001,0.03,-0.034,-0.054
"chr17-0265","chr17",26925001,27000000,"chr17-0265",0.022,-0.037,-0.023,-0.082,-0.132
"chr17-0266","chr17",27000001,27075000,"chr17-0266",0.106,0.017,0.167,0.048,-0.023
"chr17-0267","chr17",27075001,27150000,"chr17-0267",0.135,0.124,0.201,0.175,0.138
"chr17-0268","chr17",27150001,27225000,"chr17-0268",0.041,-0.01,0.112,-0.033,-0.048
"chr17-0269","chr17",27225001,27300000,"chr17-0269",0.024,0.028,0.063,0.022,-0.038
"chr17-0270","chr17",27300001,27375000,"chr17-0270",-0.023,-0.06,-0.027,-0.045,-0.047
"chr17-0271","chr17",27375001,27450000,"chr17-0271",0.069,0,-0.018,0,-0.02
"chr17-0272","chr17",27450001,27525000,"chr17-0272",0.014,0.006,0.026,0.002,-0.027
"chr17-0273","chr17",27525001,27600000,"chr17-0273",0.037,0.133,0.013,0.146,0.212
"chr17-0274","chr17",27600001,27675000,"chr17-0274",0.211,0.162,0.282,0.171,0.231
"chr17-0275","chr17",27675001,27825000,"chr17-0275",0.046,0.126,0.072,0.125,0.254
"chr17-0276","chr17",27825001,27900000,"chr17-0276",0.108,0.08,0.134,0.161,0.081
"chr17-0277","chr17",27900001,27975000,"chr17-0277",0.061,-0.005,0.124,0.004,-0.163
"chr17-0278","chr17",27975001,28050000,"chr17-0278",-0.037,0.092,-0.015,0.19,0.337
"chr17-0279","chr17",28050001,28200000,"chr17-0279",0.069,0.143,0.089,0.154,0.268
"chr17-0280","chr17",28200001,28275000,"chr17-0280",-0.054,0.051,0.047,0.05,0.09
"chr17-0281","chr17",28275001,28425000,"chr17-0281",-0.019,0.074,0.033,0.116,0.127
"chr17-0282","chr17",28425001,28500000,"chr17-0282",0.089,0.064,0.177,0.134,0.164
"chr17-0283","chr17",28500001,28575000,"chr17-0283",0.017,0.004,0.045,0.03,0.028
"chr17-0284","chr17",28575001,28650000,"chr17-0284",-0.052,-0.118,-0.01,-0.089,0.048
"chr17-0285","chr17",28650001,28725000,"chr17-0285",-0.067,-0.016,-0.043,0.022,0.055
"chr17-0286","chr17",28725001,28875000,"chr17-0286",0.114,0.071,0.046,0.1,0.156
"chr17-0287","chr17",28875001,28950000,"chr17-0287",0.023,0.006,0.006,-0.019,-0.036
"chr17-0288","chr17",28950001,29025000,"chr17-0288",0.072,0.052,0.141,0.145,0.144
"chr17-0289","chr17",29025001,29100000,"chr17-0289",0.164,0.039,0.236,0.171,0.178
"chr17-0290","chr17",29100001,29175000,"chr17-0290",0.012,0.064,0.119,0.06,0.195
"chr17-0291","chr17",29175001,29250000,"chr17-0291",0.002,-0.024,0.066,0.047,0.079
"chr17-0292","chr17",29250001,29325000,"chr17-0292",0.134,0.073,0.197,0.17,0.255
"chr17-0293","chr17",29325001,29400000,"chr17-0293",-0.007,0.009,-0.127,0.031,0.025
"chr17-0294","chr17",29400001,29475000,"chr17-0294",0.062,0.11,0.126,0.169,0.153
"chr17-0295","chr17",29475001,29625000,"chr17-0295",0.065,0.12,0.045,0.137,0.132
"chr17-0296","chr17",29625001,29700000,"chr17-0296",-0.058,0.01,-0.171,0.014,0.103
"chr17-0297","chr17",29700001,29775000,"chr17-0297",0.043,0.031,0.037,0.052,-0.078
"chr17-0298","chr17",29775001,29850000,"chr17-0298",0.015,-0.065,0.065,0.054,-0.022
"chr17-0299","chr17",29850001,29925000,"chr17-0299",0.057,-0.027,0.114,0.076,0.075
"chr17-0300","chr17",29925001,30075000,"chr17-0300",0.059,0.057,0.054,0.173,0.202
"chr17-0301","chr17",30075001,30225000,"chr17-0301",0.115,0.086,0.108,0.121,0.178
"chr17-0302","chr17",30225001,30300000,"chr17-0302",0.126,0.099,0.168,0.116,0.264
"chr17-0303","chr17",30300001,30375000,"chr17-0303",-0.002,-0.015,-0.001,-0.049,-0.052
"chr17-0304","chr17",30375001,30450000,"chr17-0304",0.11,-0.011,0.004,0.068,0.14
"chr17-0305","chr17",30450001,30525000,"chr17-0305",-0.07,-0.025,0.015,0.001,0.058
"chr17-0306","chr17",30525001,30600000,"chr17-0306",0.082,0.079,0.17,0.151,0.118
"chr17-0307","chr17",30600001,30675000,"chr17-0307",0.069,0.057,0.077,0.109,0.033
"chr17-0308","chr17",30675001,30750000,"chr17-0308",0.074,-0.067,0.037,0.068,0.257
"chr17-0309","chr17",30750001,30825000,"chr17-0309",0.066,0.043,0.136,0.075,0.033
"chr17-0310","chr17",30825001,30900000,"chr17-0310",0.017,0.032,-0.031,0.001,0.046
"chr17-0311","chr17",30900001,31050000,"chr17-0311",0.024,0.196,0.057,0.16,0.119
"chr17-0312","chr17",31050001,31200000,"chr17-0312",-0.078,0.064,-0.025,0.019,0.181
"chr17-0313","chr17",31200001,31275000,"chr17-0313",-0.082,-0.045,0.069,-0.095,-0.033
"chr17-0314","chr17",31275001,31350000,"chr17-0314",-0.025,-0.001,-0.011,-0.023,0.074
"chr17-0315","chr17",31350001,31575000,"chr17-0315",-0.028,0.008,0.021,-0.004,-0.102
"chr17-0316","chr17",31575001,31650000,"chr17-0316",0.032,0.042,0.15,0.112,0.016
"chr17-0317","chr17",31650001,31875000,"chr17-0317",-0.112,-0.036,-0.129,-0.074,-0.15
"chr17-0318","chr17",31875001,32025000,"chr17-0318",-0.082,-0.021,-0.082,-0.165,-0.111
"chr17-0319","chr17",32025001,32250000,"chr17-0319",-0.108,-0.126,-0.197,-0.151,-0.133
"chr17-0320","chr17",32250001,32325000,"chr17-0320",-0.123,-0.102,-0.213,-0.137,-0.192
"chr17-0321","chr17",32325001,32475000,"chr17-0321",-0.13,-0.088,-0.136,-0.074,-0.131
"chr17-0322","chr17",32475001,32550000,"chr17-0322",0.05,-0.043,-0.102,-0.096,-0.234
"chr17-0323","chr17",32550001,32625000,"chr17-0323",-0.141,-0.145,-0.134,-0.22,-0.301
"chr17-0324","chr17",32625001,32700000,"chr17-0324",-0.131,-0.102,-0.113,0.003,-0.168
"chr17-0325","chr17",32700001,32850000,"chr17-0325",-0.078,-0.062,-0.121,-0.046,-0.082
"chr17-0326","chr17",32850001,32925000,"chr17-0326",0.015,-0.002,0.177,-0.007,-0.256
"chr17-0327","chr17",32925001,33000000,"chr17-0327",-0.095,-0.151,-0.139,-0.143,-0.246
"chr17-0328","chr17",33000001,33225000,"chr17-0328",-0.003,-0.024,-0.095,-0.042,-0.134
"chr17-0329","chr17",33225001,33300000,"chr17-0329",-0.14,-0.205,-0.22,-0.285,-0.264
"chr17-0330","chr17",33300001,33375000,"chr17-0330",-0.026,0.06,0.005,0.094,0.174
"chr17-0331","chr17",33375001,33450000,"chr17-0331",0.02,0.048,0.048,0.057,0.107
"chr17-0332","chr17",33450001,33525000,"chr17-0332",0.035,-0.023,-0.029,0.004,-0.009
"chr17-0333","chr17",33525001,33675000,"chr17-0333",0.013,-0.145,0.011,-0.118,-0.161
"chr17-0334","chr17",33675001,33750000,"chr17-0334",-0.031,-0.044,-0.065,-0.141,-0.058
"chr17-0335","chr17",33750001,33825000,"chr17-0335",-0.017,-0.125,0.025,-0.052,-0.039
"chr17-0336","chr17",33825001,33900000,"chr17-0336",0.008,0.007,0.004,0.079,0.155
"chr17-0337","chr17",33900001,34050000,"chr17-0337",-0.003,-0.068,-0.109,-0.045,-0.025
"chr17-0338","chr17",34050001,34125000,"chr17-0338",-0.022,-0.055,0.031,-0.062,-0.068
"chr17-0339","chr17",34125001,34200000,"chr17-0339",-0.051,-0.069,-0.013,-0.131,-0.177
"chr17-0340","chr17",34200001,34275000,"chr17-0340",-0.01,0.007,0.028,0.019,-0.005
"chr17-0341","chr17",34275001,34350000,"chr17-0341",0.011,0.03,-0.056,0.006,-0.004
"chr17-0342","chr17",34350001,34425000,"chr17-0342",0.022,0.005,-0.034,-0.016,0.161
"chr17-0343","chr17",34425001,34500000,"chr17-0343",0.026,0.03,-0.215,0.004,-0.294
"chr17-0344","chr17",34500001,34675848,"chr17-0344",0.156,-0.153,0,-0.124,0.303
"chr17-0345","chr17",34725849,34875000,"chr17-0345",-0.02,-0.035,0.053,-0.064,-0.082
"chr17-0346","chr17",34875001,34950000,"chr17-0346",-0.001,0.024,0.134,0.038,0.071
"chr17-0347","chr17",34950001,35025000,"chr17-0347",0.118,0.047,0.127,0.071,0.013
"chr17-0348","chr17",35025001,35100000,"chr17-0348",0.056,-0.003,0.045,0.04,-0.005
"chr17-0349","chr17",35100001,35175000,"chr17-0349",0.056,0.02,0.067,0.098,0.081
"chr17-0350","chr17",35175001,35250000,"chr17-0350",-0.058,-0.129,-0.065,-0.052,-0.11
"chr17-0351","chr17",35250001,35325000,"chr17-0351",0.069,-0.08,0.128,0,-0.063
"chr17-0352","chr17",35325001,35475000,"chr17-0352",0.135,0.127,0.081,0.095,0.042
"chr17-0353","chr17",35475001,35550000,"chr17-0353",-0.012,0.072,-0.045,0.038,0.092
"chr17-0354","chr17",35550001,35700000,"chr17-0354",0.126,0.104,0.039,0.071,0.139
"chr17-0355","chr17",35700001,35775000,"chr17-0355",0.038,0.088,0.17,0.106,0.143
"chr17-0356","chr17",35775001,35850000,"chr17-0356",0.022,0.069,0.117,-0.001,0.017
"chr17-0357","chr17",35850001,35925000,"chr17-0357",0.105,0.107,0.03,0.082,0.172
"chr17-0358","chr17",35925001,36000000,"chr17-0358",-0.011,0.086,0.127,0.081,0.127
"chr17-0359","chr17",36000001,36075000,"chr17-0359",-0.075,-0.035,-0.059,-0.063,-0.046
"chr17-0360","chr17",36075001,36150000,"chr17-0360",0.045,-0.045,0.008,-0.091,-0.15
"chr17-0361","chr17",36150001,36225000,"chr17-0361",0.074,0.051,0.077,0.126,0.031
"chr17-0362","chr17",36225001,36375000,"chr17-0362",-0.016,-0.112,0.153,0.122,0.338
"chr17-0363","chr17",36375001,36450000,"chr17-0363",0.115,-0.096,0.266,0.125,0.414
"chr17-0364","chr17",36450001,36525000,"chr17-0364",0.08,0.034,0.113,0.093,0.1
"chr17-0365","chr17",36525001,36600000,"chr17-0365",0.044,0.019,0.137,0.096,0.163
"chr17-0366","chr17",36600001,36675000,"chr17-0366",0.172,0.063,0.143,0.061,0.072
"chr17-0367","chr17",36675001,36750000,"chr17-0367",0.117,0.032,0.117,0.057,0.045
"chr17-0368","chr17",36750001,36825000,"chr17-0368",0.052,0.063,0.127,0.106,0.15
"chr17-0369","chr17",36825001,36900000,"chr17-0369",0.086,0.006,0.106,0.053,-0.009
"chr17-0370","chr17",36900001,36975000,"chr17-0370",0.097,0.04,0.091,0.058,-0.013
"chr17-0371","chr17",36975001,37050000,"chr17-0371",0.075,0.019,0.077,0.049,0.078
"chr17-0372","chr17",37050001,37125000,"chr17-0372",0.104,0.07,0.125,0.197,0.157
"chr17-0373","chr17",37125001,37200000,"chr17-0373",0.059,0.017,0,0.065,0.125
"chr17-0374","chr17",37200001,37275000,"chr17-0374",-0.008,-0.021,0.009,0.048,0.093
"chr17-0375","chr17",37275001,37350000,"chr17-0375",0.144,0.048,0.141,0.087,0.07
"chr17-0376","chr17",37350001,37425000,"chr17-0376",0.041,0.01,0.104,0.028,0.017
"chr17-0377","chr17",37425001,37575000,"chr17-0377",0.06,0.175,0.181,0.243,0.243
"chr17-0378","chr17",37575001,37650000,"chr17-0378",0.139,0.058,0.184,0.201,0.311
"chr17-0379","chr17",37650001,37725000,"chr17-0379",-0.13,-0.068,-0.105,-0.038,0.088
"chr17-0380","chr17",37725001,37800000,"chr17-0380",0.1,-0.007,0.145,0.072,0.028
"chr17-0381","chr17",37800001,37875000,"chr17-0381",0.059,-0.046,0.052,-0.041,-0.015
"chr17-0382","chr17",37875001,37950000,"chr17-0382",0.071,-0.043,0.073,-0.036,-0.041
"chr17-0383","chr17",37950001,38025000,"chr17-0383",0.07,0.1,-0.014,0.023,0.092
"chr17-0384","chr17",38025001,38100000,"chr17-0384",0.058,0.071,0.116,0.052,0.04
"chr17-0385","chr17",38100001,38175000,"chr17-0385",0.118,0.03,0.102,0.021,0.023
"chr17-0386","chr17",38175001,38250000,"chr17-0386",0.063,-0.029,0.028,0.003,-0.085
"chr17-0387","chr17",38250001,38325000,"chr17-0387",0.096,-0.015,0.121,0.083,0.004
"chr17-0388","chr17",38325001,38400000,"chr17-0388",0.001,0.033,0.06,0.018,0.033
"chr17-0389","chr17",38400001,38475000,"chr17-0389",0.043,-0.064,0.024,-0.048,-0.164
"chr17-0390","chr17",38475001,38550000,"chr17-0390",0.063,0,0.114,0.013,0.019
"chr17-0391","chr17",38550001,38625000,"chr17-0391",0.061,-0.048,0.05,0.049,-0.037
"chr17-0392","chr17",38625001,38700000,"chr17-0392",0.051,-0.103,0.013,-0.039,-0.083
"chr17-0393","chr17",38700001,38775000,"chr17-0393",-0.024,-0.07,-0.062,-0.048,-0.137
"chr17-0394","chr17",38775001,38850000,"chr17-0394",0.031,0.07,0.046,-0.008,0.048
"chr17-0395","chr17",38850001,38925000,"chr17-0395",0.078,0.074,0.057,0.164,0.249
"chr17-0396","chr17",38925001,39000000,"chr17-0396",0.034,0.053,-0.034,0.037,0.113
"chr17-0397","chr17",39000001,39075000,"chr17-0397",-0.001,0.041,-0.055,0.007,-0.075
"chr17-0398","chr17",39075001,39150000,"chr17-0398",0.003,0.171,0.022,0.123,0.118
"chr17-0399","chr17",39150001,39225000,"chr17-0399",0.093,0.005,0.038,0.144,0.185
"chr17-0400","chr17",39225001,39300000,"chr17-0400",0.085,0.155,0.179,0.058,-0.008
"chr17-0401","chr17",39300001,39375000,"chr17-0401",-0.008,0.067,-0.067,0.02,0.113
"chr17-0402","chr17",39375001,39450000,"chr17-0402",0.009,0.032,0.014,-0.016,-0.097
"chr17-0403","chr17",39450001,39525000,"chr17-0403",0.045,-0.032,0.033,0.002,0.019
"chr17-0404","chr17",39525001,39600000,"chr17-0404",-0.042,-0.051,-0.112,-0.065,-0.012
"chr17-0405","chr17",39600001,39675000,"chr17-0405",-0.092,-0.11,-0.095,-0.088,-0.187
"chr17-0406","chr17",39675001,39750000,"chr17-0406",0.011,-0.077,-0.044,-0.053,-0.144
"chr17-0407","chr17",39750001,39825000,"chr17-0407",0.136,-0.081,0.091,-0.04,-0.163
"chr17-0408","chr17",39825001,39900000,"chr17-0408",0.055,-0.003,0.114,0.006,-0.035
"chr17-0409","chr17",39900001,39975000,"chr17-0409",0.122,0.021,0.132,0.034,-0.007
"chr17-0410","chr17",39975001,40050000,"chr17-0410",0.006,0.074,0.142,0.092,0.097
"chr17-0411","chr17",40050001,40125000,"chr17-0411",0.034,-0.007,0.057,0.004,-0.018
"chr17-0412","chr17",40125001,40200000,"chr17-0412",0.018,-0.012,0.049,0.04,0.031
"chr17-0413","chr17",40200001,40275000,"chr17-0413",0.105,-0.004,0.076,-0.028,-0.155
"chr17-0414","chr17",40275001,40350000,"chr17-0414",0.067,0.016,0.094,0.048,0.041
"chr17-0415","chr17",40350001,40425000,"chr17-0415",0.259,0.226,0.204,0.208,0.399
"chr17-0416","chr17",40425001,40500000,"chr17-0416",0.061,0.056,0.154,0.099,0.117
"chr17-0417","chr17",40500001,40575000,"chr17-0417",0.021,0.043,0.051,0.01,0.12
"chr17-0418","chr17",40575001,40650000,"chr17-0418",0.23,0.228,0.314,0.312,0.27
"chr17-0419","chr17",40650001,40725000,"chr17-0419",0.035,-0.006,0.109,0.029,-0.1
"chr17-0420","chr17",40725001,40800000,"chr17-0420",-0.02,-0.052,0.042,-0.131,-0.193
"chr17-0421","chr17",40800001,40875000,"chr17-0421",0.136,0.12,0.23,0.165,0.132
"chr17-0422","chr17",40875001,40950000,"chr17-0422",0.059,-0.021,0.013,-0.021,-0.001
"chr17-0423","chr17",40950001,41025000,"chr17-0423",0.027,-0.05,0.015,-0.055,-0.12
"chr17-0424","chr17",41025001,41100000,"chr17-0424",0.13,0.09,0.182,0.185,0.217
"chr17-0425","chr17",41100001,41175000,"chr17-0425",0.059,-0.044,0.118,0.016,-0.008
"chr17-0426","chr17",41175001,41250000,"chr17-0426",0.131,0.055,0.144,0.254,0.167
"chr17-0427","chr17",41250001,41325000,"chr17-0427",0.005,-0.102,-0.04,-0.053,-0.096
"chr17-0428","chr17",41325001,41400000,"chr17-0428",0.037,-0.019,-0.004,-0.008,0.02
"chr17-0429","chr17",41400001,41475000,"chr17-0429",0.016,0.013,0.113,-0.007,0.04
"chr17-0430","chr17",41475001,41550000,"chr17-0430",-0.013,0.037,0.058,0.062,0.093
"chr17-0431","chr17",41550001,41625000,"chr17-0431",0.072,0.008,0.11,0.016,-0.049
"chr17-0432","chr17",41625001,41700000,"chr17-0432",0.038,0.069,0.046,0.061,0.151
"chr17-0433","chr17",41700001,41775000,"chr17-0433",0.032,0.022,0.066,0.027,0.044
"chr17-0434","chr17",41775001,41850000,"chr17-0434",0.093,0.083,0.047,0.075,0.132
"chr17-0435","chr17",41850001,41925000,"chr17-0435",0.056,0.048,0.105,0.024,0.027
"chr17-0436","chr17",41925001,42000000,"chr17-0436",-0.003,-0.148,0.004,-0.129,-0.233
"chr17-0437","chr17",42000001,42075000,"chr17-0437",-0.042,-0.029,0.032,-0.03,-0.062
"chr17-0438","chr17",42075001,42150000,"chr17-0438",0.069,0.04,0.133,0.077,0.049
"chr17-0439","chr17",42150001,42225000,"chr17-0439",0.111,0.037,0.196,0.059,0.008
"chr17-0440","chr17",42225001,42300000,"chr17-0440",0.143,0.103,0.23,0.176,0.148
"chr17-0441","chr17",42300001,42375000,"chr17-0441",0.008,-0.075,-0.003,0.017,0
"chr17-0442","chr17",42375001,42450000,"chr17-0442",0.076,0.005,0.127,0.05,0.015
"chr17-0443","chr17",42450001,42525000,"chr17-0443",0.064,0.052,0.064,0.059,0.015
"chr17-0444","chr17",42525001,42600000,"chr17-0444",-0.012,0.011,0.018,-0.07,0.004
"chr17-0445","chr17",42600001,42675000,"chr17-0445",0.089,0.015,0.086,0.08,0.123
"chr17-0446","chr17",42675001,42750000,"chr17-0446",0.088,0.031,0.146,0.118,0.172
"chr17-0447","chr17",42750001,42825000,"chr17-0447",-0.043,-0.107,-0.1,-0.058,-0.043
"chr17-0448","chr17",42825001,42900000,"chr17-0448",0.219,0.144,0.238,0.152,0.108
"chr17-0449","chr17",42900001,42975000,"chr17-0449",-0.039,0.025,0.125,0.121,0.052
"chr17-0450","chr17",42975001,43050000,"chr17-0450",0.027,-0.026,0.061,-0.066,-0.102
"chr17-0451","chr17",43050001,43125000,"chr17-0451",0.038,-0.045,0.081,-0.034,0.044
"chr17-0452","chr17",43125001,43200000,"chr17-0452",0.016,-0.04,0.041,0.017,0.058
"chr17-0453","chr17",43200001,43275000,"chr17-0453",0.05,-0.05,0.062,-0.037,-0.093
"chr17-0454","chr17",43275001,43350000,"chr17-0454",0.057,0.021,0.134,0.034,-0.146
"chr17-0455","chr17",43350001,43425000,"chr17-0455",0.07,-0.015,0.125,0.028,0.035
"chr17-0456","chr17",43425001,43500000,"chr17-0456",0.118,-0.001,0.097,0.035,0.053
"chr17-0457","chr17",43500001,43575000,"chr17-0457",0.034,0.014,0.089,-0.024,-0.068
"chr17-0458","chr17",43575001,43725000,"chr17-0458",0.023,0.168,0.157,0.134,0.244
"chr17-0459","chr17",43725001,43800000,"chr17-0459",-0.001,-0.016,-0.068,-0.018,-0.035
"chr17-0460","chr17",43800001,43875000,"chr17-0460",0.053,0.074,0.247,0.079,0.118
"chr17-0461","chr17",43875001,43950000,"chr17-0461",-0.016,-0.087,0.01,-0.017,-0.155
"chr17-0462","chr17",43950001,44025000,"chr17-0462",0.045,0.061,0.106,0.049,0.024
"chr17-0463","chr17",44025001,44100000,"chr17-0463",0.048,0.016,0.085,0.042,-0.015
"chr17-0464","chr17",44100001,44175000,"chr17-0464",0.107,0.111,-0.017,0.126,0.25
"chr17-0465","chr17",44175001,44250000,"chr17-0465",0.035,0.326,0.214,-0.012,0.098
"chr17-0466","chr17",44250001,44325000,"chr17-0466",0.117,0.179,0.204,0.025,0.155
"chr17-0467","chr17",44325001,44775000,"chr17-0467",0.188,0.007,0.163,-0.03,0.196
"chr17-0468","chr17",44775001,44850000,"chr17-0468",0.06,0.023,0.046,0.004,0.069
"chr17-0469","chr17",44850001,44925000,"chr17-0469",0.046,-0.048,0.06,-0.019,-0.12
"chr17-0470","chr17",44925001,45000000,"chr17-0470",0.034,-0.032,0.084,-0.004,0.034
"chr17-0471","chr17",45000001,45075000,"chr17-0471",0.013,-0.049,0.005,0.014,0.034
"chr17-0472","chr17",45075001,45150000,"chr17-0472",-0.004,-0.009,0.014,-0.014,0.145
"chr17-0473","chr17",45150001,45225000,"chr17-0473",0.129,0.081,0.171,0.245,0.312
